PATH_ID	pathway_name	info_url	description_brief	contributor	name_systematic
184	chr4p13	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4p13	Anthony Castanza	M4395
185	chr4p14	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4p14	Anthony Castanza	M7314
186	chr4p15	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4p15	Anthony Castanza	M18463
187	chr4p16	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4p16	Anthony Castanza	M13675
188	chr4q12	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4q12	Anthony Castanza	M19512
189	chr4q13	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4q13	Anthony Castanza	M1196
190	chr4q21	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4q21	Anthony Castanza	M16904
191	chr4q22	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4q22	Anthony Castanza	M14925
192	chr4q23	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4q23	Anthony Castanza	M8230
193	chr4q24	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4q24	Anthony Castanza	M10517
194	chr4q25	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4q25	Anthony Castanza	M10155
195	chr4q26	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4q26	Anthony Castanza	M6
196	chr4q27	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4q27	Anthony Castanza	M9454
197	chr4q28	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4q28	Anthony Castanza	M2374
198	chr4q31	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4q31	Anthony Castanza	M352
199	chr4q32	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4q32	Anthony Castanza	M1042
200	chr4q33	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4q33	Anthony Castanza	M16179
201	chr4q34	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4q34	Anthony Castanza	M11154
202	chr4q35	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=4	Ensembl 109 genes in cytogenetic band chr4q35	Anthony Castanza	M13505
203	chr5p12	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=5	Ensembl 109 genes in cytogenetic band chr5p12	Anthony Castanza	M8999
204	chr5p13	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=5	Ensembl 109 genes in cytogenetic band chr5p13	Anthony Castanza	M7377
205	chr5p14	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=5	Ensembl 109 genes in cytogenetic band chr5p14	Anthony Castanza	M4419
206	chr5p15	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=5	Ensembl 109 genes in cytogenetic band chr5p15	Anthony Castanza	M4573
207	chr5q11	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=5	Ensembl 109 genes in cytogenetic band chr5q11	Anthony Castanza	M17254
208	chr5q12	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=5	Ensembl 109 genes in cytogenetic band chr5q12	Anthony Castanza	M15354
209	chr5q13	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=5	Ensembl 109 genes in cytogenetic band chr5q13	Anthony Castanza	M8852
210	chr5q14	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=5	Ensembl 109 genes in cytogenetic band chr5q14	Anthony Castanza	M7445
211	chr5q15	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=5	Ensembl 109 genes in cytogenetic band chr5q15	Anthony Castanza	M16652
212	chr5q21	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=5	Ensembl 109 genes in cytogenetic band chr5q21	Anthony Castanza	M15387
213	chr5q22	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=5	Ensembl 109 genes in cytogenetic band chr5q22	Anthony Castanza	M4614
214	chr5q23	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=5	Ensembl 109 genes in cytogenetic band chr5q23	Anthony Castanza	M6743
215	chr5q31	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=5	Ensembl 109 genes in cytogenetic band chr5q31	Anthony Castanza	M17266
216	chr5q32	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=5	Ensembl 109 genes in cytogenetic band chr5q32	Anthony Castanza	M16682
217	chr5q33	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=5	Ensembl 109 genes in cytogenetic band chr5q33	Anthony Castanza	M3856
218	chr5q34	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=5	Ensembl 109 genes in cytogenetic band chr5q34	Anthony Castanza	M6164
219	chr5q35	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=5	Ensembl 109 genes in cytogenetic band chr5q35	Anthony Castanza	M652
220	chr6p11	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6p11	Anthony Castanza	M3762
221	chr6p12	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6p12	Anthony Castanza	M1251
222	chr6p21	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6p21	Anthony Castanza	M5918
223	chr6p22	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6p22	Anthony Castanza	M6858
224	chr6p23	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6p23	Anthony Castanza	M8412
225	chr6p24	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6p24	Anthony Castanza	M10754
226	chr6p25	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6p25	Anthony Castanza	M12151
227	chr6q11	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6q11	Anthony Castanza	M22108
228	chr6q12	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6q12	Anthony Castanza	M10788
229	chr6q13	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6q13	Anthony Castanza	M3564
230	chr6q14	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6q14	Anthony Castanza	M18282
231	chr6q15	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6q15	Anthony Castanza	M10005
232	chr6q16	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6q16	Anthony Castanza	M8015
233	chr6q21	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6q21	Anthony Castanza	M7941
234	chr6q22	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6q22	Anthony Castanza	M18476
235	chr6q23	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6q23	Anthony Castanza	M18346
236	chr6q24	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6q24	Anthony Castanza	M548
237	chr6q25	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6q25	Anthony Castanza	M12253
238	chr6q26	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6q26	Anthony Castanza	M13442
239	chr6q27	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6	Ensembl 109 genes in cytogenetic band chr6q27	Anthony Castanza	M15574
240	chr7p11	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=7	Ensembl 109 genes in cytogenetic band chr7p11	Anthony Castanza	M4445
241	chr7p12	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=7	Ensembl 109 genes in cytogenetic band chr7p12	Anthony Castanza	M18930
242	chr7p13	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=7	Ensembl 109 genes in cytogenetic band chr7p13	Anthony Castanza	M14982
243	chr7p14	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=7	Ensembl 109 genes in cytogenetic band chr7p14	Anthony Castanza	M5362
244	chr7p15	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=7	Ensembl 109 genes in cytogenetic band chr7p15	Anthony Castanza	M9460
245	chr7p21	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=7	Ensembl 109 genes in cytogenetic band chr7p21	Anthony Castanza	M6353
246	chr7p22	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=7	Ensembl 109 genes in cytogenetic band chr7p22	Anthony Castanza	M11827
247	chr7q11	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=7	Ensembl 109 genes in cytogenetic band chr7q11	Anthony Castanza	M14961
248	chr7q21	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=7	Ensembl 109 genes in cytogenetic band chr7q21	Anthony Castanza	M5717
249	chr7q22	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=7	Ensembl 109 genes in cytogenetic band chr7q22	Anthony Castanza	M3562
250	chr7q31	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=7	Ensembl 109 genes in cytogenetic band chr7q31	Anthony Castanza	M17858
251	chr7q32	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=7	Ensembl 109 genes in cytogenetic band chr7q32	Anthony Castanza	M13228
252	chr7q33	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=7	Ensembl 109 genes in cytogenetic band chr7q33	Anthony Castanza	M6674
253	chr7q34	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=7	Ensembl 109 genes in cytogenetic band chr7q34	Anthony Castanza	M4734
254	chr7q35	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=7	Ensembl 109 genes in cytogenetic band chr7q35	Anthony Castanza	M1601
255	chr7q36	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=7	Ensembl 109 genes in cytogenetic band chr7q36	Anthony Castanza	M6828
256	chr8p11	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=8	Ensembl 109 genes in cytogenetic band chr8p11	Anthony Castanza	M3546
257	chr8p12	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=8	Ensembl 109 genes in cytogenetic band chr8p12	Anthony Castanza	M15013
258	chr8p21	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=8	Ensembl 109 genes in cytogenetic band chr8p21	Anthony Castanza	M12581
259	chr8p22	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=8	Ensembl 109 genes in cytogenetic band chr8p22	Anthony Castanza	M5111
260	chr8p23	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=8	Ensembl 109 genes in cytogenetic band chr8p23	Anthony Castanza	M6734
261	chr8q11	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=8	Ensembl 109 genes in cytogenetic band chr8q11	Anthony Castanza	M1661
262	chr8q12	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=8	Ensembl 109 genes in cytogenetic band chr8q12	Anthony Castanza	M19083
263	chr8q13	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=8	Ensembl 109 genes in cytogenetic band chr8q13	Anthony Castanza	M1691
264	chr8q21	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=8	Ensembl 109 genes in cytogenetic band chr8q21	Anthony Castanza	M19006
265	chr8q22	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=8	Ensembl 109 genes in cytogenetic band chr8q22	Anthony Castanza	M1438
266	chr8q23	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=8	Ensembl 109 genes in cytogenetic band chr8q23	Anthony Castanza	M2400
267	chr8q24	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=8	Ensembl 109 genes in cytogenetic band chr8q24	Anthony Castanza	M248
268	chr9p11	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=9	Ensembl 109 genes in cytogenetic band chr9p11	Anthony Castanza	M11604
269	chr9p12	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=9	Ensembl 109 genes in cytogenetic band chr9p12	Anthony Castanza	M16630
270	chr9p13	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=9	Ensembl 109 genes in cytogenetic band chr9p13	Anthony Castanza	M13208
271	chr9p21	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=9	Ensembl 109 genes in cytogenetic band chr9p21	Anthony Castanza	M5933
272	chr9p22	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=9	Ensembl 109 genes in cytogenetic band chr9p22	Anthony Castanza	M693
273	chr9p23	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=9	Ensembl 109 genes in cytogenetic band chr9p23	Anthony Castanza	M9820
274	chr9p24	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=9	Ensembl 109 genes in cytogenetic band chr9p24	Anthony Castanza	M7601
275	chr9q12	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=9	Ensembl 109 genes in cytogenetic band chr9q12	Anthony Castanza	M6797
276	chr9q13	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=9	Ensembl 109 genes in cytogenetic band chr9q13	Anthony Castanza	M6608
277	chr9q21	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=9	Ensembl 109 genes in cytogenetic band chr9q21	Anthony Castanza	M17819
278	chr9q22	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=9	Ensembl 109 genes in cytogenetic band chr9q22	Anthony Castanza	M14776
279	chr9q31	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=9	Ensembl 109 genes in cytogenetic band chr9q31	Anthony Castanza	M7882
280	chr9q32	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=9	Ensembl 109 genes in cytogenetic band chr9q32	Anthony Castanza	M445
281	chr9q33	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=9	Ensembl 109 genes in cytogenetic band chr9q33	Anthony Castanza	M9194
282	chr9q34	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=9	Ensembl 109 genes in cytogenetic band chr9q34	Anthony Castanza	M2896
283	chrXp11	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=X	Ensembl 109 genes in cytogenetic band chrXp11	Anthony Castanza	M22110
284	chrXp21	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=X	Ensembl 109 genes in cytogenetic band chrXp21	Anthony Castanza	M22111
285	chrXp22	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=X	Ensembl 109 genes in cytogenetic band chrXp22	Anthony Castanza	M22112
286	chrXq11	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=X	Ensembl 109 genes in cytogenetic band chrXq11	Anthony Castanza	M22113
287	chrXq12	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=X	Ensembl 109 genes in cytogenetic band chrXq12	Anthony Castanza	M22114
288	chrXq13	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=X	Ensembl 109 genes in cytogenetic band chrXq13	Anthony Castanza	M22115
289	chrXq21	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=X	Ensembl 109 genes in cytogenetic band chrXq21	Anthony Castanza	M22116
290	chrXq22	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=X	Ensembl 109 genes in cytogenetic band chrXq22	Anthony Castanza	M22117
291	chrXq23	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=X	Ensembl 109 genes in cytogenetic band chrXq23	Anthony Castanza	M22118
292	chrXq24	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=X	Ensembl 109 genes in cytogenetic band chrXq24	Anthony Castanza	M22119
293	chrXq25	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=X	Ensembl 109 genes in cytogenetic band chrXq25	Anthony Castanza	M22120
294	chrXq26	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=X	Ensembl 109 genes in cytogenetic band chrXq26	Anthony Castanza	M22121
295	chrXq27	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=X	Ensembl 109 genes in cytogenetic band chrXq27	Anthony Castanza	M22122
296	chrXq28	https://ensembl.org/Homo_sapiens/Location/Chromosome?r=X	Ensembl 109 genes in cytogenetic band chrXq28	Anthony Castanza	M22123
297	BIOCARTA_GRANULOCYTES_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_granulocytesPathway.gif	Adhesion and Diapedesis of Granulocytes	BioCarta	M5467
298	BIOCARTA_LYM_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_lymPathway.gif	Adhesion and Diapedesis of Lymphocytes	BioCarta	M1469
299	BIOCARTA_BLYMPHOCYTE_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_blymphocytePathway.gif	B Lymphocyte Cell Surface Molecules	BioCarta	M1473
300	BIOCARTA_CARM_ER_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_carm-erPathway.gif	CARM1 and Regulation of the Estrogen Receptor	BioCarta	M2499
301	BIOCARTA_LAIR_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_LairPathway.gif	Cells and Molecules involved in local acute inflammatory response	BioCarta	M3952
302	BIOCARTA_VDR_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_vdrPathway.gif	Control of Gene Expression by Vitamin D Receptor	BioCarta	M13404
303	BIOCARTA_MTA3_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_mta3Pathway.gif	Downregulated of MTA-3 in ER-negative Breast Tumors	BioCarta	M225
304	BIOCARTA_GABA_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_gabaPathway.gif	Gamma-aminobutyric Acid Receptor Life Cycle	BioCarta	M477
305	BIOCARTA_EGFR_SMRTE_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_egfr_smrtePathway.gif	Map Kinase Inactivation of SMRT Corepressor	BioCarta	M18837
306	BIOCARTA_MONOCYTE_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_monocytePathway.gif	Monocyte and its Surface Molecules	BioCarta	M4956
307	BIOCARTA_RARRXR_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_rarrxrPathway.gif	Nuclear receptors coordinate the activities of chromatin remodeling complexes and coactivators to facilitate initiation of transcription in carcinoma cells	BioCarta	M6907
308	BIOCARTA_NUCLEARRS_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_nuclearRsPathway.gif	Nuclear Receptors in Lipid Metabolism and Toxicity	BioCarta	M16393
309	BIOCARTA_RANMS_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ranMSPathway.gif	Role of Ran in mitotic spindle regulation	BioCarta	M17370
310	BIOCARTA_TEL_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_telPathway.gif	Telomeres, Telomerase, Cellular Aging, and  Immortality	BioCarta	M10401
311	BIOCARTA_SARS_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_SARSpathway.gif	SARS Coronavirus Protease	BioCarta	M5374
312	BIOCARTA_PDZS_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_PDZsPathway.gif	Synaptic Proteins at the Synaptic Junction	BioCarta	M22001
313	BIOCARTA_RACC_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_raccPathway.gif	Ion Channels and Their Functional Role in Vascular Endothelium	BioCarta	M22002
314	BIOCARTA_EICOSANOID_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_eicosanoidPathway.gif	Eicosanoid Metabolism	BioCarta	M22003
315	BIOCARTA_CHREBP_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_chrebpPathway.gif	ChREBP regulation by carbohydrates and cAMP	BioCarta	M22004
316	BIOCARTA_LIS1_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_Lis1Pathway.gif	Lissencephaly gene (LIS1) in neuronal migration and development	BioCarta	M22005
317	BIOCARTA_HSWI_SNF_PATHWAY	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hSWI-SNFpathway.gif	Chromatin Remodeling by hSWI/SNF ATP-dependent Complexes	BioCarta	M22006
